Start Time, Stop Time, Src IP, Src Country, Src Port, Dst IP, Dst Country, Dst Port, Packets, Data bytes, Bytes, Arkime Node, Protocols, Tags, URI, Sender, Receiver, Subject, Filenames, Host, Alt Name, Channel, TCP Flag SYN, TCP Flag SYN-ACK
1768400309985,1768400309985,127.0.0.1,,26966,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26976,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26938,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26914,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26956,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26981,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309985,127.0.0.1,,26905,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,26999,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27030,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27077,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27061,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27037,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27083,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27066,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27050,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27009,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27023,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27019,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27007,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27084,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27080,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27048,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27060,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27033,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27024,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27085,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27058,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27063,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27073,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27004,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27011,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27075,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27005,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27022,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27064,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27043,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27029,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27088,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27010,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27086,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27082,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27057,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27051,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27070,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27047,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27027,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27025,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27041,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27006,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27035,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27068,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27045,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27018,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27040,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27087,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27026,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27049,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27067,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27081,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27000,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27071,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27008,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27069,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27076,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27044,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27062,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,26998,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27036,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27074,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27078,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27017,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27028,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27015,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27032,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27059,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27002,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27020,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27072,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27046,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27013,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27053,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27001,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27021,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27079,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27089,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27039,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27038,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27042,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27055,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27034,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27012,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27056,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27065,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27014,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27054,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27031,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27052,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27016,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309986,1768400309986,127.0.0.1,,27003,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309986,127.0.0.1,,26997,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27169,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27121,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27132,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27099,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27156,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27116,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27137,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27124,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27134,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27155,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27106,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27170,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27138,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27123,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27117,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27161,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27118,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27119,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27139,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27094,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27105,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27143,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27122,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27151,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27127,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27152,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27093,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27146,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27141,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27091,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27175,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27157,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27158,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27103,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27159,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27112,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27128,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27097,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27108,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27142,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27136,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27160,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27153,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27168,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27095,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27126,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27164,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27125,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27147,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27110,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27172,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27129,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27165,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27154,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27096,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27176,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27102,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27173,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27171,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27166,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27174,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27109,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27107,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27098,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27113,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27150,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27149,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27114,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27144,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27163,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27100,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27101,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27140,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27120,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27130,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27145,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27090,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27148,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27167,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27131,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27135,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27092,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27162,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309987,1768400309987,127.0.0.1,,27111,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
